recommendation_id,client_id,detected_at,recommendation_type,title,target_platform,target_campaign_id,evidence_summary,supporting_benchmark_id,expected_weekly_savings,expected_roas_lift_pct,confidence_score,risk_level,decision_required,status
REC_0000000694,CL_0035,2026-04-11 12:39:40,Benchmark Alert,Benchmark Alert: Suppress Email Converters,Google,GC_00000421,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000271,485.83,0.0780,0.8609,Low,auto_execute_allowed,approved
REC_0000000695,CL_0035,2026-06-03 20:04:17,Budget Shift,Budget Shift: Increase Budget,Meta,MC_00000412,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000202,1500.53,0.0352,0.6251,High,human_approval,executed
REC_0000000696,CL_0035,2026-04-16 23:20:28,Campaign Pause,Campaign Pause: Increase Budget,Meta,MC_00000415,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000173,1444.36,0.0925,0.9160,High,human_approval,dismissed
REC_0000000697,CL_0035,2026-05-23 18:40:48,Tracking Fix,Tracking Fix: Refresh Fatigued Audience,Meta,MC_00000411,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000290,1591.74,0.0889,0.8714,Medium,auto_execute_allowed,executed
REC_0000000698,CL_0035,2026-03-15 18:47:11,Campaign Pause,Campaign Pause: Exclude Recent Buyers,Meta,MC_00000411,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000041,1127.39,0.1562,0.8970,Low,auto_execute_allowed,dismissed
REC_0000000699,CL_0035,2026-06-08 21:31:02,Audience Refresh,Audience Refresh: Exclude Recent Buyers,Google,GC_00000417,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000084,1155.58,0.1372,0.6802,Low,human_approval,needs_more_evidence
REC_0000000700,CL_0035,2026-05-04 12:10:56,Campaign Pause,Campaign Pause: Suppress Email Converters,Meta,MC_00000412,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000251,110.61,0.0687,0.6909,Low,human_approval,executed
REC_0000000701,CL_0035,2026-05-15 12:47:45,Budget Shift,Budget Shift: Reduce Budget,Meta,MC_00000412,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000009,1160.28,0.1085,0.6080,Medium,human_approval,approved
REC_0000000702,CL_0035,2026-05-20 19:30:26,Benchmark Alert,Benchmark Alert: Tighten Brand Search Exclusions,Meta,MC_00000416,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000154,684.06,0.1427,0.7426,Low,auto_execute_allowed,approved
REC_0000000703,CL_0035,2026-06-02 13:55:34,Budget Shift,Budget Shift: Suppress Email Converters,Google,GC_00000419,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000250,1645.12,0.0884,0.9088,High,human_approval,executed
REC_0000000704,CL_0035,2026-05-03 19:06:34,Budget Shift,Budget Shift: Split Retargeting Window,Meta,MC_00000412,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000143,428.65,0.1154,0.6511,Medium,human_approval,executed
REC_0000000705,CL_0035,2026-04-14 00:18:36,Campaign Pause,Campaign Pause: Pause Low ROAS Adset,Google,GC_00000417,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000017,1871.35,0.1043,0.8468,Low,auto_execute_allowed,executed
REC_0000000706,CL_0035,2026-03-23 15:28:03,Campaign Pause,Campaign Pause: Exclude Recent Buyers,Meta,MC_00000416,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000070,1729.54,0.0595,0.5866,Low,human_approval,new
REC_0000000707,CL_0035,2026-03-31 21:47:26,Benchmark Alert,Benchmark Alert: Exclude Recent Buyers,Meta,MC_00000412,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000261,587.35,0.0534,0.8114,Medium,auto_execute_allowed,new
REC_0000000708,CL_0036,2026-03-17 12:40:15,Tracking Fix,Tracking Fix: Refresh Fatigued Audience,Google,GC_00000429,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000136,4025.20,0.0445,0.9104,Low,human_approval,executed
REC_0000000709,CL_0036,2026-03-18 19:15:36,Audience Exclusion,Audience Exclusion: Reduce Budget,Meta,MC_00000428,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000144,2446.36,0.1164,0.6760,High,human_approval,approved
REC_0000000710,CL_0036,2026-03-27 08:04:10,Tracking Fix,Tracking Fix: Create Lookalike from High LTV,Google,GC_00000430,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000195,4292.21,0.1132,0.5803,Low,human_approval,executed
REC_0000000711,CL_0036,2026-05-16 05:27:52,Campaign Pause,Campaign Pause: Create Lookalike from High LTV,Meta,MC_00000428,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000263,2361.99,0.1114,0.9273,Low,auto_execute_allowed,new
REC_0000000712,CL_0036,2026-05-25 10:13:01,Audience Exclusion,Audience Exclusion: Split Retargeting Window,Meta,MC_00000424,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000210,203.61,0.1258,0.7582,Medium,auto_execute_allowed,approved
REC_0000000713,CL_0036,2026-06-08 22:49:35,Tracking Fix,Tracking Fix: Increase Budget,Google,GC_00000429,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000196,2023.54,0.1527,0.8283,Low,auto_execute_allowed,dismissed
REC_0000000714,CL_0036,2026-05-25 10:26:33,Audience Refresh,Audience Refresh: Reduce Budget,Google,GC_00000433,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000072,4384.83,0.1451,0.5704,Medium,human_approval,approved
REC_0000000715,CL_0036,2026-04-06 13:28:17,Budget Shift,Budget Shift: Suppress Email Converters,Google,GC_00000432,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000276,2048.14,0.0425,0.6362,Low,human_approval,dismissed
REC_0000000716,CL_0036,2026-04-09 17:10:44,Tracking Fix,Tracking Fix: Tighten Brand Search Exclusions,Meta,MC_00000425,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000182,1229.01,0.1502,0.7248,Low,auto_execute_allowed,dismissed
REC_0000000717,CL_0036,2026-04-27 18:37:59,Tracking Fix,Tracking Fix: Reduce Budget,Google,GC_00000433,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000128,5433.97,0.1106,0.8299,High,human_approval,new
REC_0000000718,CL_0036,2026-03-21 23:58:43,Tracking Fix,Tracking Fix: Increase Budget,Google,GC_00000432,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000286,781.05,0.1219,0.6712,Medium,human_approval,approved
REC_0000000719,CL_0036,2026-03-23 09:22:37,Campaign Pause,Campaign Pause: Increase Budget,Google,GC_00000430,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000005,5350.36,0.1370,0.6596,Medium,human_approval,executed
REC_0000000720,CL_0036,2026-03-26 23:50:08,Audience Refresh,Audience Refresh: Pause Low ROAS Adset,Google,GC_00000432,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000031,3471.37,0.0888,0.5851,Medium,human_approval,executed
REC_0000000721,CL_0036,2026-05-01 20:02:07,Audience Exclusion,Audience Exclusion: Refresh Fatigued Audience,Google,GC_00000430,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000130,1663.79,0.0726,0.8423,High,human_approval,executed
REC_0000000722,CL_0036,2026-04-09 19:26:56,Budget Shift,Budget Shift: Fix Tracking Gap,Meta,MC_00000425,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000252,2252.18,0.0492,0.5336,Medium,human_approval,executed
REC_0000000723,CL_0036,2026-06-03 05:19:40,Audience Exclusion,Audience Exclusion: Refresh Fatigued Audience,Google,GC_00000430,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000105,1178.20,0.1173,0.8181,Medium,auto_execute_allowed,needs_more_evidence
REC_0000000724,CL_0036,2026-04-18 09:47:06,Tracking Fix,Tracking Fix: Exclude Recent Buyers,Google,GC_00000433,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000175,3185.34,0.0646,0.9089,Low,human_approval,executed
REC_0000000725,CL_0036,2026-04-18 15:45:34,Tracking Fix,Tracking Fix: Suppress Email Converters,Meta,MC_00000428,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000192,2326.96,0.0714,0.5770,Low,human_approval,approved
REC_0000000726,CL_0036,2026-03-26 04:09:16,Tracking Fix,Tracking Fix: Fix Tracking Gap,Google,GC_00000432,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000253,1984.76,0.0278,0.6731,High,human_approval,needs_more_evidence
REC_0000000727,CL_0036,2026-05-08 12:46:25,Tracking Fix,Tracking Fix: Pause Low ROAS Adset,Meta,MC_00000428,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000214,5869.12,0.1430,0.7071,High,human_approval,executed
REC_0000000728,CL_0036,2026-05-02 12:47:37,Budget Shift,Budget Shift: Create Lookalike from High LTV,Google,GC_00000429,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000188,5034.64,0.1132,0.6845,Low,human_approval,new
REC_0000000729,CL_0036,2026-04-13 20:16:56,Budget Shift,Budget Shift: Fix Tracking Gap,Meta,MC_00000427,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000065,1756.46,0.0904,0.6952,Low,human_approval,needs_more_evidence
REC_0000000730,CL_0036,2026-03-20 12:23:22,Benchmark Alert,Benchmark Alert: Pause Low ROAS Adset,Meta,MC_00000427,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000163,1745.48,0.0808,0.5723,Low,human_approval,approved
REC_0000000731,CL_0037,2026-05-13 13:39:01,Benchmark Alert,Benchmark Alert: Exclude Recent Buyers,Meta,MC_00000435,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000175,4563.11,0.0323,0.7844,High,human_approval,dismissed
REC_0000000732,CL_0037,2026-04-07 03:59:45,Audience Refresh,Audience Refresh: Split Retargeting Window,Meta,MC_00000435,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000173,748.20,0.1424,0.7587,Medium,auto_execute_allowed,needs_more_evidence
REC_0000000733,CL_0037,2026-05-01 16:59:19,Audience Refresh,Audience Refresh: Create Lookalike from High LTV,Google,GC_00000443,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000032,2972.29,0.0538,0.7569,Medium,human_approval,executed
REC_0000000734,CL_0037,2026-04-22 10:15:26,Audience Refresh,Audience Refresh: Reduce Budget,Meta,MC_00000435,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000153,5577.36,0.0459,0.7999,High,human_approval,executed
REC_0000000735,CL_0037,2026-05-04 13:23:46,Budget Shift,Budget Shift: Suppress Email Converters,Meta,MC_00000435,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000241,3343.14,0.1113,0.8585,Medium,human_approval,executed
REC_0000000736,CL_0037,2026-05-02 00:54:12,Audience Refresh,Audience Refresh: Fix Tracking Gap,Google,GC_00000442,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000219,3963.29,0.0257,0.7808,Low,human_approval,approved
REC_0000000737,CL_0037,2026-05-02 20:10:55,Audience Refresh,Audience Refresh: Tighten Brand Search Exclusions,Google,GC_00000443,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000272,4846.80,0.0618,0.7395,High,human_approval,executed
REC_0000000738,CL_0037,2026-04-30 08:30:37,Budget Shift,Budget Shift: Reduce Budget,Meta,MC_00000436,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000298,5704.90,0.1468,0.7358,Medium,human_approval,dismissed
REC_0000000739,CL_0037,2026-03-20 10:32:41,Audience Refresh,Audience Refresh: Reduce Budget,Google,GC_00000443,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000276,4942.15,0.1020,0.7474,Medium,human_approval,approved
REC_0000000740,CL_0037,2026-06-06 05:51:46,Audience Refresh,Audience Refresh: Tighten Brand Search Exclusions,Meta,MC_00000438,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000191,2877.61,0.1283,0.5366,High,human_approval,executed
REC_0000000741,CL_0037,2026-04-06 13:53:08,Benchmark Alert,Benchmark Alert: Tighten Brand Search Exclusions,Meta,MC_00000439,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000274,2159.39,0.1354,0.8146,Low,auto_execute_allowed,needs_more_evidence
REC_0000000742,CL_0038,2026-05-08 01:26:10,Budget Shift,Budget Shift: Pause Low ROAS Adset,Google,GC_00000456,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000251,3943.93,0.0217,0.6153,Low,human_approval,approved
REC_0000000743,CL_0038,2026-04-16 11:09:12,Budget Shift,Budget Shift: Split Retargeting Window,Meta,MC_00000445,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000080,5408.32,0.0320,0.8026,Low,human_approval,new
REC_0000000744,CL_0038,2026-04-21 15:34:10,Campaign Pause,Campaign Pause: Suppress Email Converters,Meta,MC_00000447,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000165,624.61,0.0499,0.5771,Medium,human_approval,needs_more_evidence
REC_0000000745,CL_0038,2026-03-30 10:32:35,Benchmark Alert,Benchmark Alert: Refresh Fatigued Audience,Google,GC_00000452,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000243,4602.50,0.0748,0.5721,High,human_approval,executed
REC_0000000746,CL_0038,2026-05-03 09:16:52,Budget Shift,Budget Shift: Pause Low ROAS Adset,Google,GC_00000457,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000298,2817.20,0.1600,0.8016,Low,human_approval,new
REC_0000000747,CL_0038,2026-04-03 09:54:37,Audience Refresh,Audience Refresh: Exclude Recent Buyers,Google,GC_00000454,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000183,3597.95,0.1450,0.8603,Low,human_approval,approved
REC_0000000748,CL_0038,2026-04-05 18:20:12,Audience Exclusion,Audience Exclusion: Refresh Fatigued Audience,Meta,MC_00000448,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000058,545.13,0.1468,0.9319,Medium,auto_execute_allowed,approved
REC_0000000749,CL_0038,2026-05-21 03:40:41,Budget Shift,Budget Shift: Increase Budget,Google,GC_00000452,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000028,2120.25,0.1458,0.9334,High,human_approval,needs_more_evidence
REC_0000000750,CL_0038,2026-04-03 05:38:40,Campaign Pause,Campaign Pause: Split Retargeting Window,Google,GC_00000456,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000204,416.79,0.1350,0.6284,Medium,human_approval,needs_more_evidence
REC_0000000751,CL_0038,2026-03-26 16:53:43,Audience Exclusion,Audience Exclusion: Split Retargeting Window,Meta,MC_00000448,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000045,2253.07,0.0453,0.9049,Medium,auto_execute_allowed,new
REC_0000000752,CL_0038,2026-05-05 11:47:29,Audience Refresh,Audience Refresh: Split Retargeting Window,Meta,MC_00000451,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000210,4124.18,0.1405,0.8159,High,human_approval,needs_more_evidence
