optimization_id,client_id,created_at,agent_name,action_type,target_platform,target_campaign_id,reason,expected_impact_pct,confidence_score,risk_level,status,approved_by,actual_impact_pct,rollback_flag,evidence_refs
OPT_0000001329,CL_0027,2026-06-03 01:24:12,Action Executor,Create Lookalike from High LTV,Google,GC_00000322,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1078,0.4357,Medium,Executed,client_admin,0.1751,false,"[""sql:ad_performance_daily:9013"", ""rag:benchmark:481""]"
OPT_0000001330,CL_0027,2026-05-14 05:48:01,Risk Guardrail,Split Retargeting Window,Meta,MC_00000318,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1441,0.6922,Medium,Executed,,0.1448,false,"[""sql:ad_performance_daily:2748"", ""rag:benchmark:497""]"
OPT_0000001331,CL_0027,2026-05-27 09:22:57,Risk Guardrail,Suppress Email Converters,Meta,MC_00000318,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0851,0.7827,Low,Approved,client_admin,,false,"[""sql:ad_performance_daily:4477"", ""rag:benchmark:26""]"
OPT_0000001332,CL_0027,2026-05-29 07:46:57,Recommendation Engine,Refresh Fatigued Audience,Google,GC_00000320,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1297,0.5631,Medium,Rolled Back,,0.0907,true,"[""sql:ad_performance_daily:2287"", ""rag:benchmark:106""]"
OPT_0000001333,CL_0027,2026-05-17 13:26:05,Action Executor,Suppress Email Converters,Google,GC_00000322,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0423,0.7183,Low,Pending Review,,,false,"[""sql:ad_performance_daily:739"", ""rag:benchmark:209""]"
OPT_0000001334,CL_0027,2026-06-04 03:51:01,Risk Guardrail,Reduce Budget,Google,GC_00000320,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1119,0.7752,Low,Rejected,,,false,"[""sql:ad_performance_daily:2844"", ""rag:benchmark:312""]"
OPT_0000001335,CL_0027,2026-05-04 14:39:51,Risk Guardrail,Reduce Budget,Google,GC_00000323,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1133,0.8186,Low,Generated,,,false,"[""sql:ad_performance_daily:8015"", ""rag:benchmark:500""]"
OPT_0000001336,CL_0027,2026-03-20 17:38:40,Pattern Miner,Fix Tracking Gap,Meta,MC_00000316,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1538,0.6912,Medium,Executed,client_admin,0.1760,false,"[""sql:ad_performance_daily:8337"", ""rag:benchmark:498""]"
OPT_0000001337,CL_0027,2026-04-24 00:48:13,Risk Guardrail,Fix Tracking Gap,Meta,MC_00000317,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0563,0.5675,Low,Executed,,0.1014,false,"[""sql:ad_performance_daily:3578"", ""rag:benchmark:489""]"
OPT_0000001338,CL_0027,2026-05-10 19:11:14,Data Scout,Reduce Budget,Meta,MC_00000318,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1554,0.7395,Medium,Approved,human_ops,,false,"[""sql:ad_performance_daily:8355"", ""rag:benchmark:430""]"
OPT_0000001339,CL_0027,2026-05-28 04:35:46,Risk Guardrail,Split Retargeting Window,Google,GC_00000321,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0349,0.8187,Medium,Executed,human_ops,0.0261,false,"[""sql:ad_performance_daily:6571"", ""rag:benchmark:470""]"
OPT_0000001340,CL_0027,2026-04-21 00:55:49,Pattern Miner,Refresh Fatigued Audience,Google,GC_00000321,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1722,0.5604,Medium,Rejected,,,false,"[""sql:ad_performance_daily:9373"", ""rag:benchmark:118""]"
OPT_0000001341,CL_0027,2026-03-13 02:42:37,Pattern Miner,Split Retargeting Window,Google,GC_00000320,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0760,0.5926,Low,Generated,,,false,"[""sql:ad_performance_daily:6407"", ""rag:benchmark:266""]"
OPT_0000001342,CL_0027,2026-05-05 23:38:42,Data Scout,Exclude Recent Buyers,Google,GC_00000321,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1456,0.6203,Low,Pending Review,,,false,"[""sql:ad_performance_daily:6566"", ""rag:benchmark:147""]"
OPT_0000001343,CL_0027,2026-03-19 03:05:07,Data Scout,Split Retargeting Window,Meta,MC_00000318,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0600,0.7891,High,Executed,client_admin,0.0752,false,"[""sql:ad_performance_daily:9426"", ""rag:benchmark:129""]"
OPT_0000001344,CL_0027,2026-04-25 03:15:27,Action Executor,Tighten Brand Search Exclusions,Google,GC_00000321,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1699,0.7225,Medium,Executed,,0.1131,false,"[""sql:ad_performance_daily:2199"", ""rag:benchmark:139""]"
OPT_0000001345,CL_0028,2026-04-02 18:12:42,Recommendation Engine,Suppress Email Converters,Google,GC_00000336,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1527,0.6753,Medium,Executed,auto_policy,0.1832,false,"[""sql:ad_performance_daily:5323"", ""rag:benchmark:387""]"
OPT_0000001346,CL_0028,2026-06-04 02:18:14,Risk Guardrail,Tighten Brand Search Exclusions,Meta,MC_00000324,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1146,0.7304,Low,Pending Review,,,false,"[""sql:ad_performance_daily:4111"", ""rag:benchmark:372""]"
OPT_0000001347,CL_0028,2026-05-04 21:13:08,Data Scout,Tighten Brand Search Exclusions,Google,GC_00000332,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1184,0.6417,Low,Pending Review,,,false,"[""sql:ad_performance_daily:753"", ""rag:benchmark:359""]"
OPT_0000001348,CL_0028,2026-04-14 16:13:05,Pattern Miner,Create Lookalike from High LTV,Meta,MC_00000325,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1383,0.7730,Low,Approved,client_admin,,false,"[""sql:ad_performance_daily:7629"", ""rag:benchmark:312""]"
OPT_0000001349,CL_0028,2026-04-20 19:59:07,Pattern Miner,Exclude Recent Buyers,Meta,MC_00000326,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1575,0.8191,Low,Executed,human_ops,0.1252,false,"[""sql:ad_performance_daily:8287"", ""rag:benchmark:116""]"
OPT_0000001350,CL_0028,2026-05-16 18:09:39,Action Executor,Pause Low ROAS Adset,Meta,MC_00000325,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1571,0.5817,Low,Approved,auto_policy,,false,"[""sql:ad_performance_daily:528"", ""rag:benchmark:482""]"
OPT_0000001351,CL_0028,2026-05-03 21:57:41,Risk Guardrail,Pause Low ROAS Adset,Google,GC_00000336,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1217,0.5583,Low,Pending Review,,,false,"[""sql:ad_performance_daily:6033"", ""rag:benchmark:241""]"
OPT_0000001352,CL_0028,2026-04-29 21:36:55,Data Scout,Fix Tracking Gap,Google,GC_00000337,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0719,0.6594,Medium,Generated,,,false,"[""sql:ad_performance_daily:340"", ""rag:benchmark:248""]"
OPT_0000001353,CL_0028,2026-05-28 13:45:18,Action Executor,Tighten Brand Search Exclusions,Meta,MC_00000325,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0904,0.6389,High,Pending Review,,,false,"[""sql:ad_performance_daily:2279"", ""rag:benchmark:424""]"
OPT_0000001354,CL_0028,2026-05-25 14:41:18,Recommendation Engine,Pause Low ROAS Adset,Meta,MC_00000325,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0373,0.6923,Medium,Rejected,,,false,"[""sql:ad_performance_daily:1359"", ""rag:benchmark:267""]"
OPT_0000001355,CL_0028,2026-06-03 15:08:22,Recommendation Engine,Reduce Budget,Meta,MC_00000325,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1126,0.6935,Low,Pending Review,,,false,"[""sql:ad_performance_daily:7370"", ""rag:benchmark:491""]"
OPT_0000001356,CL_0028,2026-04-18 08:49:37,Recommendation Engine,Suppress Email Converters,Google,GC_00000335,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1041,0.6225,Low,Rejected,,,false,"[""sql:ad_performance_daily:4933"", ""rag:benchmark:387""]"
OPT_0000001357,CL_0028,2026-03-25 14:08:40,Data Scout,Exclude Recent Buyers,Meta,MC_00000324,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1720,0.7505,Low,Approved,auto_policy,,false,"[""sql:ad_performance_daily:9389"", ""rag:benchmark:257""]"
OPT_0000001358,CL_0028,2026-03-27 23:37:06,Risk Guardrail,Split Retargeting Window,Meta,MC_00000329,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1467,0.7728,Medium,Executed,client_admin,0.0732,false,"[""sql:ad_performance_daily:7417"", ""rag:benchmark:204""]"
OPT_0000001359,CL_0028,2026-05-18 23:40:32,Pattern Miner,Fix Tracking Gap,Google,GC_00000332,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1363,0.6969,Low,Pending Review,,,false,"[""sql:ad_performance_daily:6982"", ""rag:benchmark:28""]"
OPT_0000001360,CL_0028,2026-03-14 01:27:53,Recommendation Engine,Fix Tracking Gap,Meta,MC_00000328,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0973,0.6386,Low,Executed,client_admin,0.1198,false,"[""sql:ad_performance_daily:2026"", ""rag:benchmark:68""]"
OPT_0000001361,CL_0028,2026-03-27 10:23:21,Risk Guardrail,Refresh Fatigued Audience,Meta,MC_00000324,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1083,0.5650,Low,Rejected,,,false,"[""sql:ad_performance_daily:7230"", ""rag:benchmark:22""]"
OPT_0000001362,CL_0028,2026-03-15 12:58:53,Risk Guardrail,Create Lookalike from High LTV,Google,GC_00000337,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1738,0.5785,Low,Executed,,0.2302,false,"[""sql:ad_performance_daily:2680"", ""rag:benchmark:332""]"
OPT_0000001363,CL_0028,2026-03-30 08:34:44,Action Executor,Tighten Brand Search Exclusions,Google,GC_00000332,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1290,0.6783,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:8911"", ""rag:benchmark:154""]"
OPT_0000001364,CL_0028,2026-04-23 17:05:35,Data Scout,Fix Tracking Gap,Google,GC_00000333,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0773,0.5051,High,Executed,auto_policy,0.1282,false,"[""sql:ad_performance_daily:8019"", ""rag:benchmark:305""]"
OPT_0000001365,CL_0028,2026-04-11 14:44:53,Pattern Miner,Reduce Budget,Google,GC_00000334,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1611,0.9674,Medium,Rolled Back,,0.2277,true,"[""sql:ad_performance_daily:2475"", ""rag:benchmark:207""]"
OPT_0000001366,CL_0028,2026-03-16 16:34:25,Action Executor,Exclude Recent Buyers,Meta,MC_00000327,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0502,0.7326,Medium,Rolled Back,,0.0370,true,"[""sql:ad_performance_daily:1375"", ""rag:benchmark:44""]"
OPT_0000001367,CL_0028,2026-05-28 18:52:42,Action Executor,Pause Low ROAS Adset,Google,GC_00000333,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0936,0.6476,Low,Rejected,,,false,"[""sql:ad_performance_daily:4786"", ""rag:benchmark:493""]"
OPT_0000001368,CL_0028,2026-05-10 08:39:20,Risk Guardrail,Exclude Recent Buyers,Meta,MC_00000326,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1062,0.5295,Low,Pending Review,,,false,"[""sql:ad_performance_daily:126"", ""rag:benchmark:445""]"
OPT_0000001369,CL_0028,2026-05-10 21:39:24,Risk Guardrail,Increase Budget,Meta,MC_00000328,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0937,0.6386,Low,Pending Review,,,false,"[""sql:ad_performance_daily:5041"", ""rag:benchmark:53""]"
OPT_0000001370,CL_0028,2026-04-20 06:32:13,Recommendation Engine,Reduce Budget,Google,GC_00000332,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1272,0.8673,Medium,Rolled Back,,0.0714,true,"[""sql:ad_performance_daily:368"", ""rag:benchmark:144""]"
OPT_0000001371,CL_0028,2026-04-21 17:43:44,Pattern Miner,Split Retargeting Window,Google,GC_00000334,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1074,0.7523,Medium,Executed,human_ops,0.1731,false,"[""sql:ad_performance_daily:5973"", ""rag:benchmark:35""]"
OPT_0000001372,CL_0028,2026-03-30 21:12:36,Recommendation Engine,Suppress Email Converters,Google,GC_00000333,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1368,0.6413,Medium,Executed,client_admin,0.1480,false,"[""sql:ad_performance_daily:8668"", ""rag:benchmark:43""]"
OPT_0000001373,CL_0028,2026-04-08 10:27:58,Data Scout,Pause Low ROAS Adset,Meta,MC_00000324,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1088,0.7433,Low,Approved,client_admin,,false,"[""sql:ad_performance_daily:7478"", ""rag:benchmark:84""]"
OPT_0000001374,CL_0028,2026-06-06 00:38:28,Data Scout,Fix Tracking Gap,Google,GC_00000337,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0490,0.7894,Medium,Executed,client_admin,0.0030,false,"[""sql:ad_performance_daily:4354"", ""rag:benchmark:138""]"
OPT_0000001375,CL_0028,2026-03-20 21:30:51,Data Scout,Suppress Email Converters,Meta,MC_00000325,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1479,0.9700,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:9092"", ""rag:benchmark:330""]"
OPT_0000001376,CL_0028,2026-05-26 07:40:00,Data Scout,Refresh Fatigued Audience,Meta,MC_00000330,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0406,0.7545,High,Rejected,,,false,"[""sql:ad_performance_daily:7964"", ""rag:benchmark:437""]"
OPT_0000001377,CL_0028,2026-05-13 03:27:29,Data Scout,Create Lookalike from High LTV,Google,GC_00000331,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0339,0.6627,Low,Executed,auto_policy,0.0146,false,"[""sql:ad_performance_daily:1304"", ""rag:benchmark:185""]"
OPT_0000001378,CL_0028,2026-05-05 17:10:15,Pattern Miner,Create Lookalike from High LTV,Meta,MC_00000327,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1741,0.7284,Low,Executed,auto_policy,0.1918,false,"[""sql:ad_performance_daily:5892"", ""rag:benchmark:38""]"
OPT_0000001379,CL_0028,2026-05-25 19:50:24,Pattern Miner,Tighten Brand Search Exclusions,Google,GC_00000337,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1125,0.5619,Medium,Rolled Back,,0.1824,true,"[""sql:ad_performance_daily:7696"", ""rag:benchmark:152""]"
OPT_0000001380,CL_0028,2026-04-05 03:18:37,Data Scout,Exclude Recent Buyers,Meta,MC_00000329,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1549,0.7761,Low,Executed,client_admin,0.1210,false,"[""sql:ad_performance_daily:9062"", ""rag:benchmark:211""]"
OPT_0000001381,CL_0028,2026-05-29 15:12:05,Risk Guardrail,Reduce Budget,Meta,MC_00000327,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1468,0.5016,High,Executed,,0.1218,false,"[""sql:ad_performance_daily:8238"", ""rag:benchmark:53""]"
OPT_0000001382,CL_0028,2026-04-28 03:43:09,Data Scout,Refresh Fatigued Audience,Google,GC_00000331,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1062,0.6300,Medium,Generated,,,false,"[""sql:ad_performance_daily:3810"", ""rag:benchmark:233""]"
OPT_0000001383,CL_0028,2026-04-13 07:45:48,Action Executor,Pause Low ROAS Adset,Google,GC_00000336,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0390,0.6842,Medium,Rejected,,,false,"[""sql:ad_performance_daily:5630"", ""rag:benchmark:241""]"
OPT_0000001384,CL_0028,2026-03-28 22:56:24,Recommendation Engine,Reduce Budget,Google,GC_00000337,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1040,0.4544,High,Executed,human_ops,0.0524,false,"[""sql:ad_performance_daily:9602"", ""rag:benchmark:419""]"
OPT_0000001385,CL_0028,2026-04-21 19:37:37,Action Executor,Increase Budget,Meta,MC_00000325,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0470,0.6919,Medium,Generated,,,false,"[""sql:ad_performance_daily:8148"", ""rag:benchmark:278""]"
OPT_0000001386,CL_0028,2026-03-22 06:03:55,Risk Guardrail,Refresh Fatigued Audience,Meta,MC_00000325,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1496,0.6371,High,Rejected,,,false,"[""sql:ad_performance_daily:8814"", ""rag:benchmark:241""]"
OPT_0000001387,CL_0028,2026-05-01 16:16:19,Risk Guardrail,Fix Tracking Gap,Google,GC_00000332,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1398,0.6469,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:2226"", ""rag:benchmark:193""]"
OPT_0000001388,CL_0028,2026-06-07 12:52:08,Risk Guardrail,Increase Budget,Meta,MC_00000327,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1620,0.8003,Medium,Executed,client_admin,0.1520,false,"[""sql:ad_performance_daily:7313"", ""rag:benchmark:390""]"
OPT_0000001389,CL_0029,2026-06-06 22:42:18,Action Executor,Increase Budget,Google,GC_00000349,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1151,0.9014,Medium,Approved,,,false,"[""sql:ad_performance_daily:2413"", ""rag:benchmark:434""]"
